,username,following,followers,retweetcount,text,date
371,cryptohanons,352,843,1,"TRADING PLAN: JASMY/USDT

I expect another drop to form a bullish divergence on 1D timeframe.

see more profitable trading setups on https://t.co/BqJMWO2wKg

#jasmy #JASMYUSDT #jasmyarmy #BTC #Bitcoin #ETH #Ethereum #Metaverse #Crypto #cryptotrading #xrp #DAR #LUNA https://t.co/yAXPchv46v",2012-06-05 02:22:08+00:00
372,Kardenal95,108,147,2,Check out this item on OpenSea https://t.co/lmm8JoCVNO via @opensea #OpenSeaNFT #BNB #Ethereum #ETH #art #3DNFT #NFTs #NFT #NFTCommunity #NFTGiveaway,2022-04-04 04:23:17+00:00
373,iconlife101,326,28,4,"MonsterFactoryX is a collection of 9,999 generative NFTs created on the Ethereum network.The main focus of our project will be to fund the purchase of metaverse land &amp; create our virtual hangout called The Factory.NFT holders will gain access to The Factory’s 4 floors &amp; amenities https://t.co/9bDSahfECv",2021-05-14 10:12:31+00:00
374,Kevalgala93,59,18,1,"$GLMR is the better way to make your earnings double than your investment😎

@MoonbeamNetwork is the top destination for building secure multi-chain dApps. Moonbeam combines unmatched Ethereum compatibility and interoperability on @Polkadot🛟

IMO, Perfect time to invest! ⏳",2021-09-15 17:52:59+00:00
375,PerthVirtual,10,12,0,"https://t.co/eoxFR8iO31

Get Perth virtual real estate.

#EthereumNFTs #Ethereum #Perth #NFT #NFTs https://t.co/rIsyuQ0nyw",2022-01-04 10:45:12+00:00
376,trmnft,4986,277,1415,"🎁 GIVEAWAY 🎁

🏆 30$ in $SOL / $ETH
🏆 1x #NFT

Must :
- Follow @OGCatsNFT &amp; @TikiTuka_ 
- LIKE &amp; RT
- Tag 3 Friends

Ending in 24h

#NFTGiveaway #NFTCommunity #Giveaway #Ethereum #ad https://t.co/XDyWaXL7ri",2021-09-25 15:17:37+00:00
377,CubieOg,203,288,0,"Aioda found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/LjiujKfi7n #cryptocurrency #60262 https://t.co/i3S0k9eAOc",2021-10-22 14:42:04+00:00
378,stackiinboxes,339,150,11,"Just minted these beauties🔥🔥
Minting now on @ZuseMarket 
Generation 1 holders receive shares of sales utility🚀🚀🚀
@c0smicimmigrant 
#HederaNFT #Ethereum #Solana #SolanaNFTDrop https://t.co/Tq0fTEfycT",2022-01-14 19:56:02+00:00
379,TwanDatDuDe,999,608,284,"FUN FACT: These Nike NFT sneakers sold for 45 #Ethereum ($125,000 USD). https://t.co/leTW5Mxd7M",2010-07-30 04:19:57+00:00
380,s3andump,18,23,2,"While the game is not out yet, alliances can be formed shortly on the official Mavia website if you have your Mavia land on the Ethereum chain and are connected with MetaMask to the Mavia website. Preperation for the live game is starting now!",2022-01-12 18:31:24+00:00
381,Solsun8317,340,72,0,"Solsun found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/cBqTpM6WTG #cryptocurrency #352657 https://t.co/4SS2sNeXbX",2022-01-19 04:15:10+00:00
382,PerthVirtual,10,12,0,"https://t.co/eoxFR8iO31

Get Perth virtual real estate.

#EthereumNFTs #Ethereum #Perth #NFT #NFTs https://t.co/dIObj5reL8",2022-01-04 10:45:12+00:00
383,Jpabon407,35,15,0,"100Million shib club. 
#SHIBARMY #Shibaverse #shib #shiba #buyatthedip #loadingup #bigmoves #waitonit #futuremillionaire #Ethereum",2011-05-26 15:07:14+00:00
384,internet_m0ney,247,186,8,"@TheCoffeeBlock @MEVrepellent #MEVREPEL 
has real utility and massive potential to change this space. This is not a meme, check it out 🙏

https://t.co/uGwTFLRyQC
https://t.co/04GQtXkN77
https://t.co/xyBFl4uNkN https://t.co/LV20dp0JeT",2021-06-25 06:38:53+00:00
385,yericmiess,924,142,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-03-03 02:21:31+00:00
386,Sa_samuraei,1384,807,18,"You have a chance to be a strong leader by joining the Marketing Samurai.

#RBXSamurai #RBXS 
@RBXSamurai

https://t.co/irMQGG80Lw
 https://t.co/USUG1Ub9bb

 #BSCGem #LunarCrush #BSCGemAlert #RBXS #RBXSAMURAI #BinanceSmartChain #BSCscan #crypto #rbx #blockchain #Ethereum https://t.co/V2DjzHc16l",2021-02-14 15:01:22+00:00
387,retweets_nft,2,5533,19,Show me your @metalegendsnft collection right here 👇👇! Let’s see these beautiful legends so everyone can appreciate @HacquardMaxime work! I know u got some gorgeous legends out there! Show it to the world baby! #nft #NFTCommumity #eth #Ethereum #P2E #UE5 #GoLegends https://t.co/NHEJdP68Qw,2021-05-22 12:33:53+00:00
388,Renji801,224,207,19,Show me your @metalegendsnft collection right here 👇👇! Let’s see these beautiful legends so everyone can appreciate @HacquardMaxime work! I know u got some gorgeous legends out there! Show it to the world baby! #nft #NFTCommumity #eth #Ethereum #P2E #UE5 #GoLegends https://t.co/NHEJdP68Qw,2015-04-05 00:43:27+00:00
389,Meisya_Shark,4444,115,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2022-03-06 09:14:34+00:00
390,PerthVirtual,10,12,0,"https://t.co/eoxFR8iO31

Get Perth virtual real estate.

#EthereumNFTs #Ethereum #Perth #NFT #NFTs https://t.co/U9Uud9dhUj",2022-01-04 10:45:12+00:00
391,KalininAlexei,2554,1880,0,"NFTs are bought from everyone… my collections are still virgin 🤷‍♂️ if only someone bought something 🥺

https://t.co/97NqwEoCNy

https://t.co/ZXjQZxRkIl

https://t.co/6OK1vVzTus

https://t.co/xZDBNTS9We https://t.co/xqBMO71SSD",2011-07-19 11:01:55+00:00
392,huj4n_b1gw1n5,4354,364,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2022-01-01 06:24:15+00:00
393,forqceseung,3095,105,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-11-03 04:54:02+00:00
394,ChaserMaveric,4979,1533,111,"Congratulations @Coinbase_NFT on your beta launch!

We are proud to be one of your exclusive launch partners. 🚀

Metasaurs by Dr. DMT collection:

https://t.co/uJ98kVokO1

#Metasaurs Punks by Dr. DMT collection:
https://t.co/0LXnHBYuA9 https://t.co/bLNag5IEKv",2021-02-05 06:19:13+00:00
395,MoCrYpToZ,48,76,5,"@elaine_halifax @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/oTJ1iiqbHT",2022-03-01 16:59:22+00:00
396,MoCrYpToZ,48,76,5,"@elaine_halifax @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/oTJ1iiqbHT",2022-03-01 16:59:22+00:00
397,EBaez2593,887,1513,8,"@TheCoffeeBlock @MEVrepellent #MEVREPEL 
has real utility and massive potential to change this space. This is not a meme, check it out 🙏

https://t.co/uGwTFLRyQC
https://t.co/04GQtXkN77
https://t.co/xyBFl4uNkN https://t.co/LV20dp0JeT",2020-11-30 01:36:44+00:00
398,PerthVirtual,10,12,0,"https://t.co/eoxFR8iO31

Get Perth virtual real estate.

#EthereumNFTs #Ethereum #Perth #NFT #NFTs https://t.co/2ksvFii9Lw",2022-01-04 10:45:12+00:00
399,buzzboyccc,1372,923,50,"5 Whitelist Giveaway! 📢 Screw it, Lets share a 1 of 1 from the Galactic Guardians Collection.

We are a High Quality Art and Story project. You are early! #icp #Dfinity #internetcomputer #ic #solana #SolanaNFTs #ethereum

✅Like
✅Retweet
✅Comment

Tenshi in full form! https://t.co/qHuKYG8PDH",2011-05-26 08:50:06+00:00
400,kurniawati_zuni,1813,50,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-03-31 09:27:24+00:00
401,byennt66,1348,264,0,"SteelWheel found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/2gn8GGmGMy #cryptocurrency #3283762 https://t.co/pjNOKYKB8z",2012-04-27 03:06:24+00:00
402,byennt66,1348,264,0,"SteelWheel found $10 and a giant shoe #ethereum in a Yellow vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/2gn8GGmGMy #cryptocurrency #105 https://t.co/cw7iNI9u8r",2012-04-27 03:06:24+00:00
403,Kiyabigwin,1955,52,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-02-25 03:34:36+00:00
404,DarwinDaCosta7,80,34,1,"Created by Darwin DaCosta. 
Copyright: Darwin Da Costa
@DarwinDaCosta7 
#1

#Metaverse 
#nft #nftart #nftcommunity #nftartist #digitalart #art #ethereum #blockchain  #nftcollectibles #nftartists #artist #nftcollection #ETH #EthereumNFTs https://t.co/xOBbv2UkKj",2022-02-24 21:04:49+00:00
405,aabrsmwin_,3115,100,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-11-16 03:44:57+00:00
406,fz_zxx,2559,182,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2018-01-14 16:33:24+00:00
407,maxcao2204,1520,569,0,"Check out this item on OpenSea https://t.co/iOROJBBNkj via @opensea 
#nft #NFTs #NFTCommunity #NFTartist #NFTProject #NFTdrop #OpenSeaNFT #OpenSeaCommunity #Ethereum #ETH #collectibles  #CollectorsHelpingCollectors #random #landscape  #forest #daklak #vietnam #rubbertree",2021-03-15 09:28:14+00:00
408,ummaBigWin_,1792,95,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-04-10 21:54:01+00:00
409,JUHAKNY3ON,2652,197,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-06-05 19:06:58+00:00
410,Azad38624411,1506,68,8,"@TheCoffeeBlock @MEVrepellent #MEVREPEL 
has real utility and massive potential to change this space. This is not a meme, check it out 🙏

https://t.co/uGwTFLRyQC
https://t.co/04GQtXkN77
https://t.co/xyBFl4uNkN https://t.co/LV20dp0JeT",2021-05-09 05:59:34+00:00
411,Attractbysight,17,19,0,"@BoluluArtist ❣️Blockchain(Polygon)
❣️Floor Price-0.055 #ETH 
❣️Follow And Retweet Our Pinned Tweet❤️‍🔥 https://t.co/mbFYaXfwk0 @opensea @NelsonMiles19 #NFTs #nftcollectors #Cryptos #Crypto #CryptoNews #CryptoMining #cryticalday #photographer #Polygon #PolygonNFT #PolygonNFTs #Ethereum",2022-03-09 14:55:01+00:00
412,MoongooseJR,1339,545,8,"@TheCoffeeBlock @MEVrepellent #MEVREPEL 
has real utility and massive potential to change this space. This is not a meme, check it out 🙏

https://t.co/uGwTFLRyQC
https://t.co/04GQtXkN77
https://t.co/xyBFl4uNkN https://t.co/LV20dp0JeT",2021-10-30 00:55:55+00:00
413,mrfashionwood,156,121,8,"@TheCoffeeBlock @MEVrepellent #MEVREPEL 
has real utility and massive potential to change this space. This is not a meme, check it out 🙏

https://t.co/uGwTFLRyQC
https://t.co/04GQtXkN77
https://t.co/xyBFl4uNkN https://t.co/LV20dp0JeT",2020-04-12 22:18:31+00:00
414,charlesg1006,362,224,73,"1/17

A long 🧵 about why I’ve been excited about @WilderWorld for over a year now 💪🍺

Wilder World is an immersive 5D Metaverse built on Ethereum, Unreal Engine 5 &amp; ZERO 🔥 Here is the newly released #WilderWorld #Metaverse trailer 

🧵👇

https://t.co/IVNqkKyfpe",2013-03-04 16:21:07+00:00
415,_reive,2169,54,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-03-14 12:03:11+00:00
416,cehloswin,3604,126,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2021-06-28 05:54:25+00:00
417,sickindustries,648,365,2,"Goldman will start future contract trading and the @thisisarculus  Cold Storage Wallet WINNERS! 
#Bitcoin #ethereum #Cardano #PolygonMatic  #Crypto #wallets #coldstorage https://t.co/uvktB8Kc5h via @YouTube 
Winners 🥳
@HQumbargi @Lelandt03 @CryptoPulse9 @sickindustries CONGRATS",2009-04-04 04:12:49+00:00
418,EigenPhi_Alert,50,1142,0,"#MEV 🤖️ made $1,360.938558 through a spatial #arbitrage , using ( $BREED , $WETH ): https://t.co/QsXw6crt2o",2021-03-25 07:10:50+00:00
419,linuxfoundation,10081,406480,7,#Hyperledger #Besu is an #Ethereum client designed to be enterprise-friendly for both public and private permissioned network use cases. Learn more in this free training course from @Hyperledger: https://t.co/CBG4O1tpHm #learnlinux #blockchain #distributedledger #dlt #eth https://t.co/5Ns9rAdgDa,2008-05-08 21:46:41+00:00
420,fkdk_42,991,1619,1,"🌈beep boop beep 👾 

https://t.co/SkJQyCwF5m

#NFTCommunity #opensea #NFTs #ドット絵 #pixelart  #픽셀아트 #Crypto #Ethereum https://t.co/hPnAMNbaFH",2018-11-21 08:44:33+00:00
421,jiezzung,3065,1661,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-04-28 09:49:52+00:00
422,agustin_rizki02,4164,913,11400,"Explore Phemex Universe🌍 and visit planet Bitcoin, Ethereum, Sand, and Doge 🤩 to collect your very own Citizen Phemex card.🎴 

Grab your card and earn bonuses now🔽 
https://t.co/6ZQKNyGxBz

#PhemexUniverse #Blockchain #Giveaway #PhemexCitizen #NFTs #Games #EarnBonus #phemex https://t.co/WiHx0Ecaw7",2012-03-15 04:13:09+00:00
423,hasan75804301,4854,330,1090,"🎁ETH #GIVEAWAY🎁

Prize:
🏆1X $100 in $ETH
🏆3X WL

✅To enter
1⃣Follow ME &amp; @NFT_Timeline
2⃣RT &amp; ♥️ this
3⃣Tag 3 friends

🍀4 lucky winners!

⚡48H

#NFT #NFTGiveaway #Ethereum https://t.co/5F5yJb6BoV",2021-09-16 18:24:39+00:00
424,chocolala10__,4981,233,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-11-18 16:14:21+00:00
425,acabigwinx_444,471,50,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2020-09-23 06:12:01+00:00
426,miesotokuaah,4679,199,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2020-05-29 10:20:35+00:00
427,SalTraderQ8,235,18,0,"Am I the only one enjoying this blood bath? Lol 

#btc #Ethereum #Cryptos",2022-04-15 03:18:18+00:00
428,FairCryptoShill,222,189,303,"Like for Bitcoin

Retweet for Ethereum",2022-03-04 12:18:54+00:00
429,KriptoKrazed,20,10205,22,"The Hodler card art are some of my favorites. 😍
These will be posters soon enough!

What other crypto's should I add to the Hodler edition? 

#Crypto #SAFEMOON  #shiba #SHIBARMY #CRO #Bitcoin #Ethereum #Solana #Doge  @elonmusk :D https://t.co/tXvo6A6Hs8",2021-07-28 03:49:41+00:00
430,Tara79288313,1007,319,17,"Join The Team And Earn based on rank attained.

⤵⤵⬇

#RBXSamurai #RBXS 
@RBXSamurai
💎💎💎

https://t.co/irMQGG80Lw
 https://t.co/USUG1Ub9bb

 #BSCGem #LunarCrush #BSCGemAlert #RBXS #RBXSAMURAI #BinanceSmartChain #BSCscan #crypto #rbx #blockchain #Ethereum https://t.co/qGg4qWyg7I",2022-04-13 14:28:01+00:00
431,Trenton_TM_Mack,1492,129,284,"FUN FACT: These Nike NFT sneakers sold for 45 #Ethereum ($125,000 USD). https://t.co/leTW5Mxd7M",2022-01-24 04:35:20+00:00
432,CryptoMatt87,1828,11641,8,"@TheCoffeeBlock @MEVrepellent #MEVREPEL 
has real utility and massive potential to change this space. This is not a meme, check it out 🙏

https://t.co/uGwTFLRyQC
https://t.co/04GQtXkN77
https://t.co/xyBFl4uNkN https://t.co/LV20dp0JeT",2020-09-25 08:53:25+00:00
433,Lemetlezconcept,994,1689,9,"We're not just another PFP NFT project, ours are:
😍 Beautiful to look at 
💵Pays you passive income
✅Gets you whitelisted for future project
🌎Makes an impact through charity

#NFTGiveaway #NFTs #NFTCommunity #NFTdrop #NFTProject #NFTartists #NFTartist #Ethereum #FTM #AVAX https://t.co/KxEs3PuO9I",2021-04-02 20:48:27+00:00
434,shopnfts1,254,121,0,Check out this item on OpenSea https://t.co/LukVYWLZTz via @opensea #ens #ensdomains $ens #nft #eth #Ethereum #shopnfts,2021-07-12 05:58:44+00:00
435,wobbewan_kenobi,102,35,0,"I think the rain pushed it down in there!!!😂😜🤪
R3DD06 found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/8f0WslItXx #cryptocurrency #2489234 https://t.co/lFSCpX4kLG",2021-12-27 22:15:33+00:00
436,techjunkiejh,21520,28466,1,"#Ethereum’s Dark Underbelly Shows That Even in #Crypto, Trust Matters https://t.co/2CvY4TAq7r  #TechJunkieNews #TechJunkieInvest https://t.co/JuW0iiSy28",2015-02-27 00:58:22+00:00
437,LF_Training,359,16748,7,#Hyperledger #Besu is an #Ethereum client designed to be enterprise-friendly for both public and private permissioned network use cases. Learn more in this free training course from @Hyperledger: https://t.co/CBG4O1tpHm #learnlinux #blockchain #distributedledger #dlt #eth https://t.co/5Ns9rAdgDa,2010-12-06 22:44:57+00:00
438,Prospersaint1,3049,2815,0,"@AriRudd #PICO token is interesting becoming the investors choice #Picogo project will be nore valuable in the nearest future! #Binance #Smartchain #blockchain #BSCgem #NFT
#picogotitans
#Web3 #decentralized 
#cryptocurrency #NFTs #IDO #Ethereum #Metaverse #DeFi https://t.co/N1iHCEBdwD",2019-01-28 08:01:06+00:00
439,BarkingPoker,145,8710,7,"We're giving away 50 Whitelist Spots +Giveaways for our growing discord community
♠️♥️♦️♣️

How to enter:

1️⃣Follow on Twitter and Insta
@BarkingPoker

2️⃣Retweet 

3️⃣Join the pack👇
https://t.co/0ZIJwJNhnI

#Ethereum
#NFT #NFTCommunity #NFTs #NFTGiveaway #nftcollector #NFTartist https://t.co/YVMjLOs1iZ",2021-12-04 00:30:48+00:00
440,BurungTHR,2045,48,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-04-19 11:17:40+00:00
441,TiffanyRojo13,529,39,316,"💫#NFTGiveaway💫

🏆 1x Boss Eggs ($100) #NFT ❤️‍🔥

To Enter:
1️⃣ Follow @BossEggs &amp; @nistaksa
2️⃣ Like ❤️ + Retweet
3⃣ Tag 2 Friends 

⏰24H 

#NFTs #NFTcommunity #NFTdrop #FreeNFTs #Ethereum #CNFTCommunnity #OpenSeaNFT #SolanaGiveaways #CNFTGiveaway https://t.co/mpy7YqGpK7",2022-04-08 12:48:44+00:00
442,vnjisung,824,400,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-06-04 13:22:38+00:00
443,Ranakam88008312,656,111,0,My name is kamran hassan I am ui ux designer and learning digital markting I want connect with new people #letsconnect #hishamsarwar #هلال_شوال #عيد_الفطر_المبارك #هلال_شوال #doggy #Ethereum #Bitcoin,2020-04-03 19:43:21+00:00
444,Robertsjames111,0,220,0,"⚡⚡ #AXS/USDT ⚡⚡
Exchanges: Binance Futures, ByBit USDT
Signal Type: Regular (LONG)
Leverage: Isolated (50x-20x)

Entry Targets:
1) 28.50
2) 25.80

Take-Profit Targets:
1) 28.70
2) 29.00
3) 29.40
4) 29.90
5) 30.50
6) 31.50
7) 33.00
8) 36.00

Stop Loss : 
1) 22
#Ethereum #BNB",2022-01-19 00:35:46+00:00
445,LNyabs,3872,888,77,"👻 We are now LIVE for trading on #Uniswap and #staking is enabled and available at: 
https://t.co/VyarO3n2t8

Contract: 0x2e09a70Dca6AB05505B26382003912783e588F9c

Let’s go #operatives! 

#ETH #Ethereum #ERC20 #altcoin #altcoins #blockchain #Crypto #cryptocurrency https://t.co/NAsnyFcmA0",2012-10-09 03:13:34+00:00
446,ErikRamadhona,2862,151,805,"🎁 GIVEAWAY 🎁 

Prizes: 
🏆 .2 Sol ~ 25$
🏆 5x WL

To Enter:
1️⃣ Follow @theracoonmunity  &amp; @solgiv3aways
2️⃣ Like &amp; RT 
3️⃣ Tag 3 Friends
⏳24Hrs

#SolanaGiveaways
#SOL #SolanaNFT #GiveaFreeNFTway #GiveawayNFT #ethereum #ETH #NFTs #NFTCommunity https://t.co/y6CS60Bb27",2022-02-16 15:10:32+00:00
447,emzsoluckycityx,2097,41,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-03-06 00:05:05+00:00
448,BRKN_P,3898,3361,94,"""The number of validators and nodes participating in the network has grown to a point where Solana is basically half of Ethereum,"" says @solana's @aeyakovenko, addressing centralization criticism. 

Watch more: https://t.co/tSRSAX31B0 https://t.co/mZDN5A8xBP",2021-08-30 04:00:45+00:00
449,ETHGasPriceBot,0,1202,0,Slow 20.1 | Normal 25 | Fast 92.8 | Instant 128.2 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,2021-01-04 09:25:56+00:00
450,Happy_High_0,3239,996,162,"FREE NFT GIVEAWAY 
Follow us @WarzoneApes 
Like, retweet and retweet pinned 
Comment your $ETH address 

#NFT #NFTCommunity #Giveaway #Ethereum #Polygon #APE https://t.co/8gPdS0uN0V",2022-01-06 17:32:23+00:00
451,shopnfts1,254,121,0,Check out this item on OpenSea https://t.co/o3UGJlt7Rl via @opensea #ens #ensdomains $ens #nft #eth #Ethereum,2021-07-12 05:58:44+00:00
452,ztsawins,1356,82,2047,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

5 WL Spots are up for grab. 

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/x5tJLMTaAZ",2021-09-17 14:05:17+00:00
453,EigenPhi_Alert,50,1142,0,"#MEV 🤖️ made $2,932.509141 through a triangular #arbitrage , using ( $TOWN , $USDC , $WETH ): https://t.co/9W9rJIPRH4",2021-03-25 07:10:50+00:00
454,MoCrYpToZ,48,76,2,"@saritokay_nft @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/I2Zpf9NNEh",2022-03-01 16:59:22+00:00
455,Hanks509,395,166,182,"#XRPHolders  we know whats up. 
The harvest is going to be legendary! 
🦊

#ripple #xrp #bitcoin #Ethereum #XRPArmy https://t.co/fDsawAavBE",2021-03-13 10:17:31+00:00
456,MRNooobodyyyyy,374,330,46,"#Hex is currently trending higher than Ethereum on @GoogleTrends pretty bullish for something thats been victim to #gatekeeping 

@RichardHeartWin @K4KCrypto @million_or_moon @realMeetKevin $hex $pls $plsx https://t.co/pVhB1rcosL",2018-09-07 20:02:59+00:00
457,MoCrYpToZ,48,76,4,"@elaine_halifax @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/lrwhZmpSvO",2022-03-01 16:59:22+00:00
458,FelipeTheHEX,141,81,10,"🚨🚨 15 MINUTES LEFT TO MINT $MAXI! 🚨🚨

#Maximus #MAXI #Gladiators #HEX $HEX #Hexicans #TeamWin #5555Club #Hedron #PulseChain #Ethereum #ERC20 #ETH",2015-06-01 18:59:45+00:00
459,Kanshino13,432,311,0,https://t.co/fFoUqRFjHb New 2D Meta Dragons collection..Both sexes..🐲👍1500 items from 0.005 ethereum..🐲 https://t.co/UnLUQHHwHM,2022-02-19 02:58:56+00:00
460,R_janeen99,266,165,0,"@JeffBezos @JeffBezos #Bitcoin #Ethereum 
Expecting $36,000, I will buy it",2016-11-12 14:59:49+00:00
461,shopnfts1,254,121,0,Check out this item on OpenSea https://t.co/vgnTAwZ7j1 via @opensea #ens #ensdomains $ens #nft #eth #Ethereum,2021-07-12 05:58:44+00:00
